,CID,카테고리명,KDC분류,KDC분류명,GenreEnum
11940,78209,EG ALIVE,45,지학,GEOLOGY
11941,78210,영어듣기말하기,74,영어,ENGLISH
11942,78211,영문독해,45,지학,GEOLOGY
11943,78212,풍산자필수유형,45,지학,GEOLOGY
11944,78213,자율학습,45,지학,GEOLOGY
11945,78214,현대문학감상,80,문학,LITERATURE
11946,78215,실전모의고사,45,지학,GEOLOGY
11947,78216,출제자의Sign찾기,45,지학,GEOLOGY
11948,78217,독서평설,45,지학,GEOLOGY
11949,90493,차미,37,교육학,EDUCATION
11950,90494,혼자하는수능수학,41,수학,MATHEMATICS
11951,114970,착한기출닷컴,37,교육학,EDUCATION
11952,122559,전국연합학력평가문제집,37,교육학,EDUCATION
11953,114972,전국연합기출문제집,37,교육학,EDUCATION
11954,114973,수능기출문제집,37,교육학,EDUCATION
11955,77702,참다래,37,교육학,EDUCATION
11956,78070,수능그날,37,교육학,EDUCATION
11957,78071,수시적성,37,교육학,EDUCATION
11958,78228,듀오,37,교육학,EDUCATION
11959,77663,창과창,37,교육학,EDUCATION
11960,77712,창비(학습),37,교육학,EDUCATION
11961,89139,창비수능국어,37,교육학,EDUCATION
11962,89140,창비고등국어,37,교육학,EDUCATION
11963,114951,창비자습서,37,교육학,EDUCATION
11964,116664,가만히 기다릴 수능 없다,37,교육학,EDUCATION
11965,131116,우선공,37,교육학,EDUCATION
11966,85097,소통시리즈,37,교육학,EDUCATION
11967,114862,착한기출,37,교육학,EDUCATION
11968,123040,착한기출,37,교육학,EDUCATION
11969,85096,채움미디어,37,교육학,EDUCATION
11970,77709,책터,37,교육학,EDUCATION
11971,78039,찜,37,교육학,EDUCATION
11972,78040,찜2012,37,교육학,EDUCATION
11973,78041,찜2013,37,교육학,EDUCATION
11974,88117,유형기본서(고등),41,수학,MATHEMATICS
11975,88118,개념기본서(고등),41,수학,MATHEMATICS
11976,88116,수준별영어(고등),74,영어,ENGLISH
11977,111999,탑초이스,37,교육학,EDUCATION
11978,139495,빅터연산(고등),37,교육학,EDUCATION
11979,178101,하루수능,37,교육학,EDUCATION
11980,178099,처음수능,37,교육학,EDUCATION
11981,133979,최강TOT수학(고등),41,수학,MATHEMATICS
11982,78229,문제집해법수학,41,수학,MATHEMATICS
11983,78230,DICA(디카),37,교육학,EDUCATION
11984,78231,자습서,37,교육학,EDUCATION
11985,78232,해법수준별,37,교육학,EDUCATION
11986,78233,셀파해법수학,41,수학,MATHEMATICS
11987,78234,개벽언어,70,언어,LANGUAGE
11988,78235,다문항수학,41,수학,MATHEMATICS
11989,78236,셀파실전모의고사,37,교육학,EDUCATION
11990,78237,수능달인,37,교육학,EDUCATION
11991,78238,수능EX,37,교육학,EDUCATION
11992,78239,셀파기본영어,74,영어,ENGLISH
11993,78240,스피드솔류션,37,교육학,EDUCATION
11994,78241,고등셀파,37,교육학,EDUCATION
11995,78242,수능터치,37,교육학,EDUCATION
11996,78243,수능셀파,37,교육학,EDUCATION
11997,78244,내신ZiP,37,교육학,EDUCATION
11998,78245,해법문학,80,문학,LITERATURE
11999,174795,짤강수학(고등),41,수학,MATHEMATICS
12000,174796,수학의힘(고등),41,수학,MATHEMATICS
12001,174797,리스닝 패러다임,37,교육학,EDUCATION
12002,174798,100인의 지혜,37,교육학,EDUCATION
12003,174799,고단백,37,교육학,EDUCATION
12004,174800,뿌리뽑기(고등),37,교육학,EDUCATION
12005,174791,다품(고등),37,교육학,EDUCATION
12006,121748,수능Q&Q특강,37,교육학,EDUCATION
12007,185831,셀파라이트,37,교육학,EDUCATION
12008,185832,10일격파,37,교육학,EDUCATION
12009,173395,바로 VOCA(고등),37,교육학,EDUCATION
12010,173392,내신꼭수학,41,수학,MATHEMATICS
12011,89659,기지개 고등영어,74,영어,ENGLISH
12012,131786,해결의법칙(고등),37,교육학,EDUCATION
12013,135587,수학입문,41,수학,MATHEMATICS
12014,114156,셀파수능기출,37,교육학,EDUCATION
12015,114157,셀파수능결정적,37,교육학,EDUCATION
12016,177621,다품(고등),37,교육학,EDUCATION
12017,177622,해법문학Q,80,문학,LITERATURE
12018,88110,해법수준별,37,교육학,EDUCATION
12019,88111,미래창조수학,41,수학,MATHEMATICS
12020,110324,더블클릭,37,교육학,EDUCATION
12021,182514,7일 끝 중간.기말(고등),37,교육학,EDUCATION
12022,107042,체크체크(고등),37,교육학,EDUCATION
12023,107043,리딩시크릿(고등),37,교육학,EDUCATION
12024,77662,천재교육,37,교육학,EDUCATION
12025,177623,개념 해결의법칙,37,교육학,EDUCATION
12026,177624,유형 해결의법칙,37,교육학,EDUCATION
12027,177627,교과서 다품,37,교육학,EDUCATION
12028,138841,몰입지피지기,37,교육학,EDUCATION
12029,138838,코어북,37,교육학,EDUCATION
12030,89580,키출판사,37,교육학,EDUCATION
12031,89581,매3시리즈,37,교육학,EDUCATION
12032,123105,매3사회탐구,37,교육학,EDUCATION
12033,89582,매3국어,37,교육학,EDUCATION
12034,89583,매3수학,41,수학,MATHEMATICS
12035,89584,매3영어,74,영어,ENGLISH
12036,124726,매3과학,37,교육학,EDUCATION
12037,124824,매3한국사,37,교육학,EDUCATION
12038,77714,티치미,37,교육학,EDUCATION
12039,78030,수학의원리,41,수학,MATHEMATICS
12040,78031,변형독해,37,교육학,EDUCATION
12041,78032,쾌도난마,37,교육학,EDUCATION
12042,78018,부엉이,37,교육학,EDUCATION
12043,112771,고1문제집,37,교육학,EDUCATION
12044,112772,고2문제집,37,교육학,EDUCATION
12045,112773,고3문제집,37,교육학,EDUCATION
12046,77724,평가교육자료원,37,교육학,EDUCATION
12047,119840,플라이북,37,교육학,EDUCATION
12048,122025,TOP Secret,37,교육학,EDUCATION
12049,119851,수능슈퍼맨,37,교육학,EDUCATION
12050,77688,플러스예감,37,교육학,EDUCATION
12051,78097,완변그림교과서,37,교육학,EDUCATION
12052,78098,참쉬운수학,41,수학,MATHEMATICS
12053,77718,하비스트,37,교육학,EDUCATION
12054,77706,학력진단연구원,37,교육학,EDUCATION
12055,78050,3.6.9 수능모의고사모음집,37,교육학,EDUCATION
12056,78145,파이널 엑시트,37,교육학,EDUCATION
12057,78146,엑시트,37,교육학,EDUCATION
12058,121749,연마,37,교육학,EDUCATION
12059,123177,단마,37,교육학,EDUCATION
12060,123178,단기완성,37,교육학,EDUCATION
12061,123179,출제원리에 맞춘,37,교육학,EDUCATION
12062,124005,기출패턴,37,교육학,EDUCATION
12063,120245,수능끝판왕,37,교육학,EDUCATION
12064,77674,한국학력평가원,37,교육학,EDUCATION
12065,77670,한솔교육(단단북스),37,교육학,EDUCATION
12066,78167,1등급,37,교육학,EDUCATION
12067,78168,동문선,37,교육학,EDUCATION
12068,78169,수능기출백서,37,교육학,EDUCATION
12069,78123,해냄수능,37,교육학,EDUCATION
12070,78124,12종 문학 통합 문제집,80,문학,LITERATURE
12071,77682,해냄에듀,37,교육학,EDUCATION
12072,122214,해성출판사,37,교육학,EDUCATION
12073,127182,실전 모의고사,37,교육학,EDUCATION
12074,122215,상아탑,37,교육학,EDUCATION
12075,125257,노스트라다무스,37,교육학,EDUCATION
12076,125256,해커입시연구소,37,교육학,EDUCATION
12077,112612,홀로서기,37,교육학,EDUCATION
12078,112615,일격필살,37,교육학,EDUCATION
12079,112616,일타삼피,37,교육학,EDUCATION
12080,119904,마플문제집시너지,37,교육학,EDUCATION
12081,114631,마플기출총정리,37,교육학,EDUCATION
12082,114632,마플교과서수학,41,수학,MATHEMATICS
12083,114630,희망에듀,37,교육학,EDUCATION
12084,77723,Every365,37,교육학,EDUCATION
12085,78019,수능기출레시피,37,교육학,EDUCATION
12086,78020,기출우수문학,80,문학,LITERATURE
12087,77547,논술/면접/수시,37,교육학,EDUCATION
12088,77650,구술면접,37,교육학,EDUCATION
12089,77651,논술,37,교육학,EDUCATION
12090,129712,논술정기간행물(고등),37,교육학,EDUCATION
12091,77649,수시적성,37,교육학,EDUCATION
12092,86628,울산대,37,교육학,EDUCATION
12093,87514,금오공과대,37,교육학,EDUCATION
12094,87515,평택대,37,교육학,EDUCATION
12095,87554,안양대,37,교육학,EDUCATION
12096,87555,서강대,37,교육학,EDUCATION
12097,88740,이화여대,37,교육학,EDUCATION
12098,87623,호서대,37,교육학,EDUCATION
12099,77995,서경대,37,교육학,EDUCATION
12100,77996,서울과학기술대,37,교육학,EDUCATION
12101,77997,성결대,37,교육학,EDUCATION
12102,77998,성균관대,37,교육학,EDUCATION
12103,77999,세종대,37,교육학,EDUCATION
12104,78000,수원대,37,교육학,EDUCATION
12105,78001,숙명여대,37,교육학,EDUCATION
12106,78002,아주대,37,교육학,EDUCATION
12107,78003,을지대,37,교육학,EDUCATION
12108,78004,인하대,37,교육학,EDUCATION
12109,78005,중앙대,37,교육학,EDUCATION
12110,78006,한국기술교육대,37,교육학,EDUCATION
12111,78007,한국산업기술대,37,교육학,EDUCATION
12112,78008,한국외국어대,37,교육학,EDUCATION
12113,78009,한국항공대,37,교육학,EDUCATION
12114,78010,한성대,37,교육학,EDUCATION
12115,78011,한신대,37,교육학,EDUCATION
12116,78012,한양대,37,교육학,EDUCATION
12117,78013,홍익대,37,교육학,EDUCATION
12118,87452,대진대,37,교육학,EDUCATION
12119,87065,동덕여대,37,교육학,EDUCATION
12120,87486,한밭대,37,교육학,EDUCATION
12121,127384,삼육대,37,교육학,EDUCATION
12122,111611,부산대,37,교육학,EDUCATION
12123,86117,연세대,37,교육학,EDUCATION
12124,111914,서울시립대,37,교육학,EDUCATION
12125,111915,덕성여대,37,교육학,EDUCATION
12126,111916,서울여대,37,교육학,EDUCATION
12127,111974,동국대,37,교육학,EDUCATION
12128,120735,항공대,37,교육학,EDUCATION
12129,77980,_통합편,37,교육학,EDUCATION
12130,77981,가천대,37,교육학,EDUCATION
12131,77982,가톨릭대,37,교육학,EDUCATION
12132,77983,강남대,37,교육학,EDUCATION
12133,77984,강원대,37,교육학,EDUCATION
12134,77985,건국대,37,교육학,EDUCATION
12135,77986,경기대,37,교육학,EDUCATION
12136,77987,경북대,37,교육학,EDUCATION
12137,77988,경성대,37,교육학,EDUCATION
12138,77989,경원대,37,교육학,EDUCATION
12139,77990,경희대,37,교육학,EDUCATION
12140,77991,고려대,37,교육학,EDUCATION
12141,77992,광운대,37,교육학,EDUCATION
12142,77993,단국대,37,교육학,EDUCATION
12143,77994,명지대,37,교육학,EDUCATION
12144,77652,입시자료집,37,교육학,EDUCATION
12145,77653,입학사정관,37,교육학,EDUCATION
12146,77654,자기소개서,37,교육학,EDUCATION
12147,77545,수능대비,37,교육학,EDUCATION
12148,77641,과학탐구,37,교육학,EDUCATION
12149,77642,기타영역,37,교육학,EDUCATION
12150,77640,사회탐구,37,교육학,EDUCATION
12151,77638,수리영역,37,교육학,EDUCATION
12152,77637,언어영역,70,언어,LANGUAGE
12153,77639,외국어영역,37,교육학,EDUCATION
12154,124821,한국사,37,교육학,EDUCATION
12155,77546,수능모의고사/기출,37,교육학,EDUCATION
12156,77647,과학탐구,37,교육학,EDUCATION
12157,77648,기타영역,37,교육학,EDUCATION
12158,77646,사회탐구,37,교육학,EDUCATION
12159,77644,수리영역,37,교육학,EDUCATION
12160,77643,언어영역,70,언어,LANGUAGE
12161,77645,외국어영역,37,교육학,EDUCATION
12162,124822,한국사,37,교육학,EDUCATION
12163,77548,학습자료,37,교육학,EDUCATION
12164,77655,공부/학습법,37,교육학,EDUCATION
12165,84907,기타,37,교육학,EDUCATION
12166,77551,EBS 고등,37,교육학,EDUCATION
12167,141216,1분1개념,37,교육학,EDUCATION
12168,156776,3주/4주특강,37,교육학,EDUCATION
12169,88292,7030 파이널 실전모의고사,37,교육학,EDUCATION
12170,140793,개념완성,37,교육학,EDUCATION
12171,77734,고1,37,교육학,EDUCATION
12172,77735,고2,37,교육학,EDUCATION
12173,77736,고3,37,교육학,EDUCATION
12174,160153,고난도시크릿X,37,교육학,EDUCATION
12175,130620,국공따,37,교육학,EDUCATION
12176,132045,국어 독해의 원리,37,교육학,EDUCATION
12177,132742,국어문법의원리,37,교육학,EDUCATION
12178,131965,기출의미래,37,교육학,EDUCATION
12179,77742,기특한,37,교육학,EDUCATION
12180,77743,내신6감,37,교육학,EDUCATION
12181,106119,뉴 탐스런,37,교육학,EDUCATION
12182,174548,뉴수능스타트,37,교육학,EDUCATION
12183,150831,단기특강,37,교육학,EDUCATION
12184,77749,라디오 듣기,37,교육학,EDUCATION
12185,132044,리딩파워,37,교육학,EDUCATION
12186,89971,만점마무리,37,교육학,EDUCATION
12187,133479,빈칸완성,37,교육학,EDUCATION
12188,77744,상위1% 비밀,37,교육학,EDUCATION
12189,162333,수능 감(感) 잡기,37,교육학,EDUCATION
12190,77754,수능개념,37,교육학,EDUCATION
12191,77741,수능기본서,37,교육학,EDUCATION
12192,77745,수능기출플러스,37,교육학,EDUCATION
12193,77738,수능길잡이,37,교육학,EDUCATION
12194,140792,수능길잡이,37,교육학,EDUCATION
12195,77755,수능스타트,37,교육학,EDUCATION
12196,132586,수능연계교재VOCA,37,교육학,EDUCATION
12197,113243,수능열기,37,교육학,EDUCATION
12198,77739,수능열기,37,교육학,EDUCATION
12199,77751,수능완성,37,교육학,EDUCATION
12200,187005,수능완성 사용설명서,37,교육학,EDUCATION
12201,126734,수능의 7대 함정,37,교육학,EDUCATION
12202,178792,수능의 7대함정,37,교육학,EDUCATION
12203,124972,수능의 감(感),37,교육학,EDUCATION
12204,77746,수능특강,37,교육학,EDUCATION
12205,153291,수능특강 사용설명서,37,교육학,EDUCATION
12206,181156,수능특강 연계기출,37,교육학,EDUCATION
12207,77752,수능특강 FINAL,37,교육학,EDUCATION
12208,110070,수능특강 Light,37,교육학,EDUCATION
12209,180341,수능특강Q,37,교육학,EDUCATION
12210,122024,수능포커스,37,교육학,EDUCATION
12211,77750,수능N제,37,교육학,EDUCATION
12212,162719,수학의왕도,41,수학,MATHEMATICS
12213,106120,알짜,37,교육학,EDUCATION
12214,77753,예비과정,37,교육학,EDUCATION
12215,87918,올림포스,37,교육학,EDUCATION
12216,175608,올림포스 전국연합,37,교육학,EDUCATION
12217,140794,올림포스고난도,37,교육학,EDUCATION
12218,140795,올림포스닥터링,37,교육학,EDUCATION
12219,131591,올림포스평가,37,교육학,EDUCATION
12220,77737,인터넷수능,37,교육학,EDUCATION
12221,141164,"지금,내등급은",37,교육학,EDUCATION
12222,119471,천제의약속,37,교육학,EDUCATION
12223,77757,최종점검,37,교육학,EDUCATION
12224,77747,탐스런,37,교육학,EDUCATION
12225,128172,파이널 실전모의고사,37,교육학,EDUCATION
12226,127609,파이널 프러포즈,37,교육학,EDUCATION
12227,77748,포스,37,교육학,EDUCATION
12228,115921,필수한국사,37,교육학,EDUCATION
12229,77756,EBS고교NEAT,37,교육학,EDUCATION
12230,107596,EBS수능코치,37,교육학,EDUCATION
12231,113056,EBS한국사검정,37,교육학,EDUCATION
12232,77740,EBSi강의노트,37,교육학,EDUCATION
12233,113996,2015EBSi,37,교육학,EDUCATION
12234,122027,2016EBSi,37,교육학,EDUCATION
12235,161906,2020EBSi,37,교육학,EDUCATION
12236,78911,2013EBSi,37,교육학,EDUCATION
12237,78283,2010 EBSi,37,교육학,EDUCATION
12238,78284,2011 EBSi,37,교육학,EDUCATION
12239,78285,2012 EBSi,37,교육학,EDUCATION
12240,90071,2014EBSi,37,교육학,EDUCATION
12241,179374,2022EBSi,37,교육학,EDUCATION
12242,175975,2021EBSi,37,교육학,EDUCATION
12243,140641,2018EBSi,37,교육학,EDUCATION
12244,151075,2019EBSi,37,교육학,EDUCATION
12245,131184,2017EBSi,37,교육학,EDUCATION
12246,38414,고전,80,문학,LITERATURE
12247,38555,경제학고전,32,경제학,ECONOMICS
12248,38694,고사성어/속담,70,언어,LANGUAGE
12249,38531,고전에서배운다,80,문학,LITERATURE
12250,38558,과학고전,80,문학,LITERATURE
12251,38554,군사고전,80,문학,LITERATURE
12252,38532,다시쓴고전,80,문학,LITERATURE
12253,38534,동양고전문학,80,문학,LITERATURE
12254,40474,기타 동양고전,80,문학,LITERATURE
12255,40517,중국고전-산문,80,문학,LITERATURE
12256,41341,중국고전-시가,80,문학,LITERATURE
12257,38535,동양고전사상,80,문학,LITERATURE
12258,40482,기타 동양고전사상,80,문학,LITERATURE
12259,40481,도가사상,80,문학,LITERATURE
12260,40480,유가사상,80,문학,LITERATURE
12261,38536,서양고전문학,80,문학,LITERATURE
12262,40032,서양고대문학,80,문학,LITERATURE
12263,40078,서양근대문학,80,문학,LITERATURE
12264,40022,서양중세문학,80,문학,LITERATURE
12265,39762,서양현대고전,80,문학,LITERATURE
12266,38537,서양고전사상,80,문학,LITERATURE
12267,38533,우리나라옛글,80,문학,LITERATURE
12268,40483,산문,80,문학,LITERATURE
12269,40484,시가,80,문학,LITERATURE
12270,38800,위대한 작가들,80,문학,LITERATURE
12271,38405,과학,40,자연과학,NATURAL_SCIENCE
12274,57921,기계공학,53,기계공학,MECHANICAL_ENGINEERING
12277,57927,화학공학,43,화학,CHEMISTRY
12279,56589,과학사회학(STS),40,자연과학,NATURAL_SCIENCE
12280,56588,과학의 이해,40,자연과학,NATURAL_SCIENCE
12281,57766,과학고전,80,문학,LITERATURE
12282,57702,과학사/기술사,40,자연과학,NATURAL_SCIENCE
12283,57705,과학사상,40,자연과학,NATURAL_SCIENCE
12284,57787,과학전문사전,40,자연과학,NATURAL_SCIENCE
12285,57791,동양과학,40,자연과학,NATURAL_SCIENCE
12286,57792,정신과학,40,자연과학,NATURAL_SCIENCE
12287,57789,현대과학,40,자연과학,NATURAL_SCIENCE
12288,56591,과학자의 생애,40,자연과학,NATURAL_SCIENCE
12289,56586,기초과학/교양과학,40,자연과학,NATURAL_SCIENCE
12290,56611,농업 길잡이/생태농업,40,자연과학,NATURAL_SCIENCE
12291,121011,농업일반,40,자연과학,NATURAL_SCIENCE
12292,121012,생태농업,40,자연과학,NATURAL_SCIENCE
12293,56593,뇌과학,40,자연과학,NATURAL_SCIENCE
12294,57796,뇌과학 일반,40,자연과학,NATURAL_SCIENCE
